"location_name","year","age_name","population"
"China",2006,"10 to 14",93873107.6385168
"China",2006,"15 to 19",131532039.045632
"China",2006,"20 to 24",110027859.826333
"China",2006,"25 to 29",98724778.2173144
"China",2006,"30 to 34",117999849.154719
"China",2006,"35 to 39",131058846.101461
"China",2006,"40 to 44",119187594.406014
"China",2006,"45 to 49",81778458.645939
"China",2006,"50 to 54",88701912.1113718
"China",2006,"55 to 59",66080897.3730278
"China",2006,"60 to 64",47586054.3024417
"China",2006,"65 to 69",38777289.9482662
"China",2006,"70 to 74",31499392.2983284
"China",2006,"75 to 79",20595099.1437145
"China",2006,"0 to 0",13999628.0537424
"China",2006,"80 to 84",10793159.0594041
"China",2006,"85 to 89",4098223.33602054
"China",2006,"90 to 94",981383.517395183
"China",2006,"95 to 99",144463.799401831
"Indonesia",2006,"1 to 4",18757397.6260243
"Indonesia",2006,"5 to 9",23134286.2236969
"Indonesia",2006,"10 to 14",22100909.163943
"Indonesia",2006,"15 to 19",21134273.7086023
"Indonesia",2006,"20 to 24",21164720.8988387
"Indonesia",2006,"25 to 29",20680954.690203
"Indonesia",2006,"30 to 34",19136091.0618724
"Indonesia",2006,"35 to 39",17387277.4107393
"Indonesia",2006,"40 to 44",15341308.7454453
"Indonesia",2006,"45 to 49",12745086.6781373
"Indonesia",2006,"50 to 54",9832723.09805249
"Indonesia",2006,"55 to 59",7276692.01070888
"Indonesia",2006,"60 to 64",5722740.63101964
"Indonesia",2006,"65 to 69",4481752.63030484
"Indonesia",2006,"70 to 74",3136863.81932045
"Indonesia",2006,"75 to 79",1924749.82844638
"Indonesia",2006,"0 to 0",4691486.74179684
"Indonesia",2006,"80 to 84",964803.155228999
"Indonesia",2006,"85 to 89",403266.16457445
"Indonesia",2006,"90 to 94",123014.706825304
"Indonesia",2006,"95 to 99",29614.6424763615
"Czechia",2006,"1 to 4",388266.827484995
"Czechia",2006,"5 to 9",452233.415211646
"Czechia",2006,"10 to 14",536424.214647854
"Czechia",2006,"15 to 19",653389.929487062
"Czechia",2006,"20 to 24",699763.242671418
"Czechia",2006,"25 to 29",835777.057070577
"Czechia",2006,"30 to 34",906473.889251322
"Czechia",2006,"35 to 39",710073.537932776
"Czechia",2006,"40 to 44",702964.961950337
"Czechia",2006,"45 to 49",654092.589496518
"Czechia",2006,"50 to 54",765432.85964231
"Czechia",2006,"55 to 59",782437.204489693
"Czechia",2006,"60 to 64",637772.933006976
"Czechia",2006,"65 to 69",449491.139265387
"Czechia",2006,"70 to 74",371699.591548548
"Czechia",2006,"75 to 79",324846.056449075
"Czechia",2006,"0 to 0",107840.051224076
"Czechia",2006,"80 to 84",224611.87049522
"Czechia",2006,"85 to 89",81916.7302236513
"Czechia",2006,"90 to 94",26682.6048435002
"Czechia",2006,"95 to 99",8207.03225653322
"Poland",2006,"1 to 4",1428777.30345144
"Poland",2006,"5 to 9",1936910.47969776
"Poland",2006,"10 to 14",2349547.76661684
"Poland",2006,"15 to 19",2821787.67445737
"Poland",2006,"20 to 24",3275277.04455421
"Poland",2006,"25 to 29",3130967.41122747
"Poland",2006,"30 to 34",2828203.61618112
"Poland",2006,"35 to 39",2413537.97587278
"Poland",2006,"40 to 44",2463398.75547151
"Poland",2006,"45 to 49",2935659.43967964
"Poland",2006,"50 to 54",3016446.35748817
"Poland",2006,"55 to 59",2568116.42049433
"Poland",2006,"60 to 64",1558991.95935407
"Poland",2006,"65 to 69",1511879.43075189
"Poland",2006,"70 to 74",1392993.49343756
"Poland",2006,"75 to 79",1132315.76366899
"Poland",2006,"0 to 0",375084.613581166
"Poland",2006,"80 to 84",677525.52339117
"Poland",2006,"85 to 89",270381.992685959
"Poland",2006,"90 to 94",84920.3392518833
"Poland",2006,"95 to 99",21707.4259370406
"Russian Federation",2006,"1 to 4",5865207.37246546
"Russian Federation",2006,"5 to 9",6634703.84873675
"Russian Federation",2006,"10 to 14",7680436.03391296
"Russian Federation",2006,"15 to 19",11975993.8974596
"Russian Federation",2006,"20 to 24",12822933.8292753
"Russian Federation",2006,"25 to 29",11382867.6921876
"Russian Federation",2006,"30 to 34",10728009.0546582
"Russian Federation",2006,"35 to 39",9676158.53914803
"Russian Federation",2006,"40 to 44",10714781.5793152
"Russian Federation",2006,"45 to 49",12386871.2372138
"Russian Federation",2006,"50 to 54",10936038.8166023
"Russian Federation",2006,"55 to 59",9389360.73080646
"Russian Federation",2006,"60 to 64",4396154.14264995
"Russian Federation",2006,"65 to 69",7309439.86202199
"Russian Federation",2006,"70 to 74",4912972.39824214
"Russian Federation",2006,"75 to 79",4497376.5631577
"Russian Federation",2006,"0 to 0",1495622.06823033
"Russian Federation",2006,"80 to 84",2198933.47713673
"Russian Federation",2006,"85 to 89",726727.948568765
"Russian Federation",2006,"90 to 94",264564.189803802
"Russian Federation",2006,"95 to 99",42050.4813488118
"Japan",2006,"1 to 4",4562491.48767133
"Japan",2006,"5 to 9",6087930.26960344
"Japan",2006,"10 to 14",6169251.04338275
"Japan",2006,"15 to 19",6569041.56468511
"Japan",2006,"20 to 24",7411590.56014355
"Japan",2006,"25 to 29",8211090.8474983
"Japan",2006,"30 to 34",9879790.61731445
"Japan",2006,"35 to 39",9495307.46951148
"Japan",2006,"40 to 44",8164078.41585622
"Japan",2006,"45 to 49",7839924.45490599
"Japan",2006,"50 to 54",8539269.17286952
"Japan",2006,"55 to 59",10933740.5409555
"Japan",2006,"60 to 64",8199148.5852031
"Japan",2006,"65 to 69",7673207.73589692
"Japan",2006,"70 to 74",6855580.54998318
"Japan",2006,"75 to 79",5440919.04385704
"Japan",2006,"0 to 0",1099436.35767043
"Japan",2006,"80 to 84",3664013.83928618
"Japan",2006,"85 to 89",1931935.85969193
"Japan",2006,"90 to 94",896368.480528021
"Japan",2006,"95 to 99",298763.482109234
"Australia",2006,"1 to 4",1036165.37762113
"Australia",2006,"5 to 9",1353900.44516595
"Australia",2006,"10 to 14",1414363.63998631
"Australia",2006,"15 to 19",1400680.70033265
"Australia",2006,"20 to 24",1395597.53034981
"Australia",2006,"25 to 29",1323003.30842178
"Australia",2006,"30 to 34",1445165.05397301
"Australia",2006,"35 to 39",1512561.99060809
"Australia",2006,"40 to 44",1512960.13353874
"Australia",2006,"45 to 49",1482478.70066185
"Australia",2006,"50 to 54",1340370.78015107
"Australia",2006,"55 to 59",1248867.41361186
"Australia",2006,"60 to 64",966545.533867084
"Australia",2006,"65 to 69",766134.075124586
"Australia",2006,"70 to 74",621481.845178356
"Australia",2006,"75 to 79",547642.4056558
"Australia",2006,"0 to 0",265688.480977308
"Australia",2006,"80 to 84",405052.352102944
"Australia",2006,"85 to 89",213490.803979172
"Australia",2006,"90 to 94",84739.3566290525
"Australia",2006,"95 to 99",23025.2551814072
"New Zealand",2006,"1 to 4",225027.00638763
"New Zealand",2006,"5 to 9",293554.33972043
"New Zealand",2006,"10 to 14",312592.45532254
"New Zealand",2006,"15 to 19",306699.381231383
"New Zealand",2006,"20 to 24",275224.716155787
"New Zealand",2006,"25 to 29",246581.515307919
"New Zealand",2006,"30 to 34",280775.303015345
"New Zealand",2006,"35 to 39",307375.42550479
"New Zealand",2006,"40 to 44",319303.306416821
"New Zealand",2006,"45 to 49",298079.592489668
"New Zealand",2006,"50 to 54",256019.457259192
"New Zealand",2006,"55 to 59",235738.435698117
"New Zealand",2006,"60 to 64",181059.206572646
"New Zealand",2006,"65 to 69",149984.042881406
"New Zealand",2006,"70 to 74",118028.93700888
"New Zealand",2006,"75 to 79",102047.638471283
"New Zealand",2006,"0 to 0",59122.640828472
"New Zealand",2006,"80 to 84",72710.255427332
"New Zealand",2006,"85 to 89",39122.0663547973
"New Zealand",2006,"90 to 94",15879.6941455205
"New Zealand",2006,"95 to 99",4208.07640259708
"Denmark",2006,"1 to 4",261470.272811739
"Denmark",2006,"5 to 9",339808.194186531
"Denmark",2006,"10 to 14",351015.191750291
"Denmark",2006,"15 to 19",314594.181692245
"Denmark",2006,"20 to 24",292503.033405125
"Denmark",2006,"25 to 29",334366.640087506
"Denmark",2006,"30 to 34",385871.220266586
"Denmark",2006,"35 to 39",402098.091189613
"Denmark",2006,"40 to 44",411608.693999468
"Denmark",2006,"45 to 49",372674.172941121
"Denmark",2006,"50 to 54",359230.422306734
"Denmark",2006,"55 to 59",379633.104972116
"Denmark",2006,"60 to 64",340334.705685707
"Denmark",2006,"65 to 69",248234.155901848
"Denmark",2006,"70 to 74",194125.692614561
"Denmark",2006,"75 to 79",157775.679209608
"Denmark",2006,"0 to 0",65108.0904135173
"Denmark",2006,"80 to 84",119476.787135484
"Denmark",2006,"85 to 89",68705.4875311699
"Denmark",2006,"90 to 94",30787.2941751696
"Denmark",2006,"95 to 99",9893.56294473818
"France",2006,"1 to 4",3091420.10490473
"France",2006,"5 to 9",3859858.05446198
"France",2006,"10 to 14",3822969.40522402
"France",2006,"15 to 19",4073163.62680902
"France",2006,"20 to 24",3994824.69130441
"France",2006,"25 to 29",3878127.04856536
"France",2006,"30 to 34",4248205.57434947
"France",2006,"35 to 39",4435767.39379681
"France",2006,"40 to 44",4479692.00351554
"France",2006,"45 to 49",4325245.57616344
"France",2006,"50 to 54",4226484.52200294
"France",2006,"55 to 59",4072842.34335141
"France",2006,"60 to 64",2921508.85273499
"France",2006,"65 to 69",2572221.71220701
"France",2006,"70 to 74",2528889.07360547
"France",2006,"75 to 79",2221979.53779177
"France",2006,"0 to 0",777698.837774551
"France",2006,"80 to 84",1703469.79058882
"France",2006,"85 to 89",658898.370804527
"France",2006,"90 to 94",350460.789017295
"France",2006,"95 to 99",120497.317510331
"Germany",2006,"1 to 4",2825614.92662616
"Germany",2006,"5 to 9",3898718.92537023
"Germany",2006,"10 to 14",4034165.35225766
"Germany",2006,"15 to 19",4761789.48516018
"Germany",2006,"20 to 24",4845520.10237988
"Germany",2006,"25 to 29",4916549.84228862
"Germany",2006,"30 to 34",4787923.79645156
"Germany",2006,"35 to 39",6397954.55342753
"Germany",2006,"40 to 44",7211945.69997425
"Germany",2006,"45 to 49",6531577.00723019
"Germany",2006,"50 to 54",5701379.95966296
"Germany",2006,"55 to 59",5108679.47218672
"Germany",2006,"60 to 64",4304504.49555505
"Germany",2006,"65 to 69",5459974.8856068
"Germany",2006,"70 to 74",3970008.00200748
"Germany",2006,"75 to 79",3071777.86841878
"Germany",2006,"0 to 0",678522.952786198
"Germany",2006,"80 to 84",2159542.07400489
"Germany",2006,"85 to 89",1101264.59710605
"Germany",2006,"90 to 94",403774.657146752
"Germany",2006,"95 to 99",134842.614218294
"Israel",2006,"1 to 4",587507.375312601
"Israel",2006,"5 to 9",684836.044429389
"Israel",2006,"10 to 14",619220.594881409
"Israel",2006,"15 to 19",592754.255627085
"Israel",2006,"20 to 24",584508.5569525
"Israel",2006,"25 to 29",553876.984528802
"Israel",2006,"30 to 34",533001.330674008
"Israel",2006,"35 to 39",462302.782618492
"Israel",2006,"40 to 44",412726.098873607
"Israel",2006,"45 to 49",395881.864389418
"Israel",2006,"50 to 54",382699.659687592
"Israel",2006,"55 to 59",353052.444592651
"Israel",2006,"60 to 64",237264.903535564
"Israel",2006,"65 to 69",201558.331306774
"Israel",2006,"70 to 74",177049.582768069
"Israel",2006,"75 to 79",141858.86538935
"Israel",2006,"0 to 0",147804.246737371
"Israel",2006,"80 to 84",108455.906630233
"Israel",2006,"85 to 89",49739.4112520944
"Israel",2006,"90 to 94",18959.7545338176
"Israel",2006,"95 to 99",5130.23424238007
"Italy",2006,"1 to 4",2194753.30929691
"Italy",2006,"5 to 9",2720355.62893132
"Italy",2006,"10 to 14",2815094.63827332
"Italy",2006,"15 to 19",2910019.61931364
"Italy",2006,"20 to 24",3163704.67096989
"Italy",2006,"25 to 29",3794130.88741591
"Italy",2006,"30 to 34",4604215.07209447
"Italy",2006,"35 to 39",4808475.95731183
"Italy",2006,"40 to 44",4709060.59441966
"Italy",2006,"45 to 49",4098443.04808397
"Italy",2006,"50 to 54",3733450.77645425
"Italy",2006,"55 to 59",3879826.30695678
"Italy",2006,"60 to 64",3169760.78064449
"Italy",2006,"65 to 69",3307061.73393713
"Italy",2006,"70 to 74",2860238.70550307
"Italy",2006,"75 to 79",2426067.28313397
"Italy",2006,"0 to 0",552973.805746574
"Italy",2006,"80 to 84",1763486.90613471
"Italy",2006,"85 to 89",739413.021146668
"Italy",2006,"90 to 94",405335.607320587
"Italy",2006,"95 to 99",101838.587556494
"Netherlands",2006,"1 to 4",795237.22997816
"Netherlands",2006,"5 to 9",999607.540717953
"Netherlands",2006,"10 to 14",997668.123994054
"Netherlands",2006,"15 to 19",992012.906745271
"Netherlands",2006,"20 to 24",965516.662017065
"Netherlands",2006,"25 to 29",992947.284488679
"Netherlands",2006,"30 to 34",1125793.50180261
"Netherlands",2006,"35 to 39",1308920.51999587
"Netherlands",2006,"40 to 44",1314918.29485518
"Netherlands",2006,"45 to 49",1218390.58002785
"Netherlands",2006,"50 to 54",1119705.45342514
"Netherlands",2006,"55 to 59",1147652.26262622
"Netherlands",2006,"60 to 64",838406.794201131
"Netherlands",2006,"65 to 69",695984.996209695
"Netherlands",2006,"70 to 74",579348.280002559
"Netherlands",2006,"75 to 79",468292.902876592
"Netherlands",2006,"0 to 0",186283.758915275
"Netherlands",2006,"80 to 84",336818.397003661
"Netherlands",2006,"85 to 89",173094.431293032
"Netherlands",2006,"90 to 94",69852.1744834121
"Netherlands",2006,"95 to 99",20229.3152160026
"Spain",2006,"1 to 4",1803164.38755808
"Spain",2006,"5 to 9",2061960.22542434
"Spain",2006,"10 to 14",2144532.20782434
"Spain",2006,"15 to 19",2354388.29848097
"Spain",2006,"20 to 24",2946954.0925049
"Spain",2006,"25 to 29",3820424.30814337
"Spain",2006,"30 to 34",3947544.39404299
"Spain",2006,"35 to 39",3749630.5178965
"Spain",2006,"40 to 44",3525159.87481093
"Spain",2006,"45 to 49",3167891.74087165
"Spain",2006,"50 to 54",2680500.36525304
"Spain",2006,"55 to 59",2493751.38977135
"Spain",2006,"60 to 64",2184746.04209603
"Spain",2006,"65 to 69",1905832.4930112
"Spain",2006,"70 to 74",1978876.01969169
"Spain",2006,"75 to 79",1623425.62232639
"Spain",2006,"0 to 0",474065.236827487
"Spain",2006,"80 to 84",1123836.50116578
"Spain",2006,"85 to 89",554475.978269248
"Spain",2006,"90 to 94",229198.590364667
"Spain",2006,"95 to 99",65809.2348606778
"Sweden",2006,"1 to 4",407619.011779781
"Sweden",2006,"5 to 9",468673.185484532
"Sweden",2006,"10 to 14",569235.492556941
"Sweden",2006,"15 to 19",620550.0330627
"Sweden",2006,"20 to 24",542911.052633902
"Sweden",2006,"25 to 29",549006.673337524
"Sweden",2006,"30 to 34",603341.009954565
"Sweden",2006,"35 to 39",632287.297236706
"Sweden",2006,"40 to 44",656695.562858524
"Sweden",2006,"45 to 49",584822.268725284
"Sweden",2006,"50 to 54",581580.014662637
"Sweden",2006,"55 to 59",613056.176827206
"Sweden",2006,"60 to 64",605146.910007623
"Sweden",2006,"65 to 69",432641.045928038
"Sweden",2006,"70 to 74",348884.410114415
"Sweden",2006,"75 to 79",309940.573556025
"Sweden",2006,"0 to 0",106056.631611073
"Sweden",2006,"80 to 84",253753.694340982
"Sweden",2006,"85 to 89",163386.599545615
"Sweden",2006,"90 to 94",68082.2392715045
"Sweden",2006,"95 to 99",21321.3621376467
"United Kingdom",2006,"1 to 4",2840718.29395926
"United Kingdom",2006,"5 to 9",3639005.60904433
"United Kingdom",2006,"10 to 14",3930483.42880684
"United Kingdom",2006,"15 to 19",4095094.39139444
"United Kingdom",2006,"20 to 24",3968227.46433979
"United Kingdom",2006,"25 to 29",3952036.00712059
"United Kingdom",2006,"30 to 34",4159441.22204975
"United Kingdom",2006,"35 to 39",4699735.84147254
"United Kingdom",2006,"40 to 44",4739865.65301302
"United Kingdom",2006,"45 to 49",4212412.39983567
"United Kingdom",2006,"50 to 54",3739211.58966793
"United Kingdom",2006,"55 to 59",3975373.19763364
"United Kingdom",2006,"60 to 64",3226998.29055298
"United Kingdom",2006,"65 to 69",2715425.01399999
"United Kingdom",2006,"70 to 74",2344619.29298108
"United Kingdom",2006,"75 to 79",1977459.58716535
"United Kingdom",2006,"0 to 0",756575.701360636
"United Kingdom",2006,"80 to 84",1431768.8541934
"United Kingdom",2006,"85 to 89",785374.609075211
"United Kingdom",2006,"90 to 94",354267.992536195
"United Kingdom",2006,"95 to 99",92542.3690453793
"Argentina",2006,"1 to 4",2762762.90241295
"Argentina",2006,"5 to 9",3573570.55927689
"Argentina",2006,"10 to 14",3544082.43176107
"Argentina",2006,"15 to 19",3500133.64570833
"Argentina",2006,"20 to 24",3281133.80342144
"Argentina",2006,"25 to 29",3141010.31296459
"Argentina",2006,"30 to 34",2807090.42325856
"Argentina",2006,"35 to 39",2491362.1615816
"Argentina",2006,"40 to 44",2278539.48244907
"Argentina",2006,"45 to 49",2134156.5687605
"Argentina",2006,"50 to 54",1978210.00094113
"Argentina",2006,"55 to 59",1750793.2982828
"Argentina",2006,"60 to 64",1461720.04729398
"Argentina",2006,"65 to 69",1195585.04389817
"Argentina",2006,"70 to 74",993567.110586932
"Argentina",2006,"75 to 79",784599.277831945
"Argentina",2006,"0 to 0",676316.242313379
"Argentina",2006,"80 to 84",524990.616540862
"Argentina",2006,"85 to 89",284039.774126701
"Argentina",2006,"90 to 94",106816.977600185
"Argentina",2006,"95 to 99",24545.4537373051
"Chile",2006,"1 to 4",893244.295694562
"Chile",2006,"5 to 9",1227343.8613487
"Chile",2006,"10 to 14",1385732.04755765
"Chile",2006,"15 to 19",1458661.49268357
"Chile",2006,"20 to 24",1294997.91888242
"Chile",2006,"25 to 29",1196407.32720754
"Chile",2006,"30 to 34",1253012.9547768
"Chile",2006,"35 to 39",1236944.80732063
"Chile",2006,"40 to 44",1254524.17182875
"Chile",2006,"45 to 49",1084015.26601118
"Chile",2006,"50 to 54",877657.037425431
"Chile",2006,"55 to 59",704148.074536745
"Chile",2006,"60 to 64",572994.369066374
"Chile",2006,"65 to 69",450777.020247035
"Chile",2006,"70 to 74",370168.334973156
"Chile",2006,"75 to 79",272679.732565004
"Chile",2006,"0 to 0",226322.776989963
"Chile",2006,"80 to 84",155289.901410219
"Chile",2006,"85 to 89",80250.7731809522
"Chile",2006,"90 to 94",31397.2170866129
"Chile",2006,"95 to 99",9475.57323891973
"Uruguay",2006,"1 to 4",195991.27020147
"Uruguay",2006,"5 to 9",264056.6235975
"Uruguay",2006,"10 to 14",276468.01437813
"Uruguay",2006,"15 to 19",263171.221061235
"Uruguay",2006,"20 to 24",252462.669348513
"Uruguay",2006,"25 to 29",242018.591498813
"Uruguay",2006,"30 to 34",231903.987004516
"Uruguay",2006,"35 to 39",218068.104468828
"Uruguay",2006,"40 to 44",208334.838378628
"Uruguay",2006,"45 to 49",200662.769194123
"Uruguay",2006,"50 to 54",184871.991035917
"Uruguay",2006,"55 to 59",160425.279647703
"Uruguay",2006,"60 to 64",143166.139784695
"Uruguay",2006,"65 to 69",128534.249977913
"Uruguay",2006,"70 to 74",112465.340749076
"Uruguay",2006,"75 to 79",93132.0452424881
"Uruguay",2006,"0 to 0",47067.1766992064
"Uruguay",2006,"80 to 84",62396.1452678802
"Uruguay",2006,"85 to 89",33173.0710506684
"Uruguay",2006,"90 to 94",13562.2537916776
"Uruguay",2006,"95 to 99",4081.86777583313
"Canada",2006,"1 to 4",1386170.76643898
"Canada",2006,"5 to 9",1851910.14478503
"Canada",2006,"10 to 14",2125974.66468436
"Canada",2006,"15 to 19",2186604.64472513
"Canada",2006,"20 to 24",2127821.6775373
"Canada",2006,"25 to 29",2031431.37564853
"Canada",2006,"30 to 34",2062497.91334875
"Canada",2006,"35 to 39",2254346.66870102
"Canada",2006,"40 to 44",2659953.89957953
"Canada",2006,"45 to 49",2663006.20111851
"Canada",2006,"50 to 54",2380898.36167744
"Canada",2006,"55 to 59",2091469.37363942
"Canada",2006,"60 to 64",1589336.35961576
"Canada",2006,"65 to 69",1237448.50598108
"Canada",2006,"70 to 74",1055950.68512929
"Canada",2006,"75 to 79",879392.183244649
"Canada",2006,"0 to 0",353092.219130074
"Canada",2006,"80 to 84",640652.727860812
